Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Rating,Location,Customer Feedback Type,Price Range,Discount Applied,Product Availability,Order Accuracy
ORD004902,CUST9289,Blinkit,20:29.5,35,Fruits & Vegetables,608,Packaging could be better.,3,No,No,1.8,Bangalore,Neutral,Low,Yes,In Stock,Incorrect
ORD003047,CUST3546,Blinkit,23:29.5,23,Snacks,197,Quick and reliable!,5,No,No,1.8,Mumbai,Negative,Low,No,In Stock,Correct
ORD003048,CUST2731,JioMart,42:29.5,14,Beverages,430,"Fast delivery, great service!",5,No,No,3.9,Jaipur,Negative,Low,No,In Stock,Correct
ORD003049,CUST3693,JioMart,32:29.5,25,Fruits & Vegetables,536,Quick and reliable!,5,No,No,4.3,Mumbai,Positive,Medium,No,Out of Stock,Correct
ORD001384,CUST6962,Blinkit,46:29.5,59,Beverages,391,Very satisfied with the service.,5,Yes,No,2,Mumbai,Positive,Medium,Yes,In Stock,Incorrect
ORD000679,CUST6169,Blinkit,34:29.5,25,Fruits & Vegetables,390,Excellent experience!,5,No,No,4.1,Jaipur,Positive,High,Yes,In Stock,Correct
ORD004398,CUST3650,Blinkit,48:29.5,14,Dairy,609,Packaging could be better.,3,No,No,4.5,Lucknow,Negative,Medium,Yes,In Stock,Incorrect
ORD003544,CUST7857,Blinkit,10:29.5,41,Personal Care,610,Wrong item delivered.,1,Yes,Yes,2.5,Delhi,Negative,Medium,No,Out of Stock,Correct
ORD002316,CUST9777,Blinkit,36:29.5,28,Beverages,389,Delivery person was rude.,2,No,Yes,4,Bangalore,Negative,Medium,Yes,In Stock,Incorrect
ORD003055,CUST9780,Blinkit,25:29.5,33,Beverages,862,"Very late delivery, not happy.",2,No,Yes,2.7,Lucknow,Negative,Medium,No,In Stock,Correct
ORD003056,CUST6870,Swiggy Instamart,53:29.5,17,Grocery,1241,Wrong item delivered.,1,No,Yes,3.8,Mumbai,Negative,High,Yes,Out of Stock,Incorrect
ORD003833,CUST1002,Blinkit,53:29.5,26,Fruits & Vegetables,388,Quick and reliable!,5,No,No,2.2,Lucknow,Negative,Low,No,Out of Stock,Incorrect
ORD003058,CUST8404,JioMart,29:29.5,38,Fruits & Vegetables,276,"Horrible experience, never ordering again.",1,No,Yes,1.5,Hyderabad,Negative,Low,No,Out of Stock,Correct
ORD003059,CUST6051,Swiggy Instamart,50:29.5,31,Beverages,532,Wrong item delivered.,1,No,Yes,3.1,Kolkata,Positive,Medium,No,In Stock,Incorrect
ORD003984,CUST3636,Blinkit,08:29.5,33,Fruits & Vegetables,613,Quick and reliable!,5,No,No,3.1,Hyderabad,Negative,Low,Yes,In Stock,Correct
ORD003061,CUST5341,JioMart,15:29.5,25,Dairy,333,"Horrible experience, never ordering again.",1,No,Yes,3.7,Jaipur,Negative,Low,Yes,Out of Stock,Incorrect
ORD003062,CUST2964,Swiggy Instamart,07:29.5,34,Personal Care,601,Quick and reliable!,5,No,No,1.4,Ahmedabad,Negative,Medium,Yes,In Stock,Correct
ORD003063,CUST2481,JioMart,47:29.5,20,Dairy,625,"Very late delivery, not happy.",2,No,Yes,3,Jaipur,Neutral,Medium,Yes,In Stock,Incorrect
ORD004549,CUST6689,Blinkit,24:29.5,40,Dairy,613,"Fast delivery, great service!",5,No,No,3.8,Kolkata,Positive,Medium,Yes,Out of Stock,Incorrect
ORD004607,CUST7527,Blinkit,14:29.5,42,Dairy,388,Packaging could be better.,3,Yes,No,4.2,Lucknow,Positive,Medium,No,Out of Stock,Incorrect
ORD003066,CUST1660,Blinkit,26:29.5,38,Snacks,202,"Very late delivery, not happy.",2,No,Yes,4.9,Chennai,Negative,Low,No,In Stock,Correct
ORD001191,CUST3002,Blinkit,12:29.5,24,Fruits & Vegetables,615,"Horrible experience, never ordering again.",1,No,Yes,2.5,Lucknow,Positive,Medium,No,Out of Stock,Correct
ORD003068,CUST6370,Swiggy Instamart,03:29.5,36,Snacks,111,Delivery person was rude.,2,No,Yes,1.4,Lucknow,Positive,Low,No,Out of Stock,Incorrect
ORD003069,CUST3430,Swiggy Instamart,02:29.5,51,Grocery,891,"Not fresh, disappointed.",2,Yes,Yes,4,Delhi,Negative,Medium,Yes,In Stock,Incorrect
ORD003070,CUST2494,JioMart,30:29.5,25,Grocery,1219,Quick and reliable!,5,No,No,2.7,Delhi,Positive,High,No,Out of Stock,Correct
ORD003071,CUST5066,Blinkit,55:29.5,26,Fruits & Vegetables,532,Delivery person was rude.,2,No,Yes,2.1,Delhi,Negative,Medium,Yes,Out of Stock,Correct
ORD003072,CUST6828,JioMart,12:29.5,51,Personal Care,1148,Packaging could be better.,3,Yes,No,2.2,Bangalore,Positive,High,Yes,Out of Stock,Incorrect
ORD003073,CUST7492,Swiggy Instamart,52:29.5,43,Personal Care,1057,Packaging could be better.,3,Yes,No,3.1,Bangalore,Positive,High,Yes,Out of Stock,Correct
ORD003074,CUST9412,Blinkit,41:29.5,28,Dairy,324,Very satisfied with the service.,5,No,No,4.2,Jaipur,Neutral,Low,Yes,In Stock,Correct
ORD002653,CUST7290,Blinkit,00:29.5,28,Dairy,617,"Very late delivery, not happy.",2,No,Yes,2.4,Ahmedabad,Positive,Medium,Yes,In Stock,Incorrect
ORD003076,CUST5896,Swiggy Instamart,21:29.5,25,Dairy,447,"Easy to order, loved it!",5,No,No,3.7,Ahmedabad,Negative,Low,Yes,In Stock,Incorrect
ORD003077,CUST5262,Swiggy Instamart,14:29.5,50,Personal Care,228,"Very late delivery, not happy.",2,Yes,Yes,2.9,Delhi,Positive,Low,Yes,In Stock,Correct
ORD003078,CUST3848,Swiggy Instamart,49:29.5,30,Beverages,194,Very satisfied with the service.,5,No,No,3.3,Jaipur,Positive,Low,Yes,In Stock,Incorrect
ORD003079,CUST1509,Swiggy Instamart,18:29.5,40,Fruits & Vegetables,61,Excellent experience!,5,No,No,2.8,Mumbai,Negative,Low,Yes,Out of Stock,Incorrect
ORD003080,CUST7625,Swiggy Instamart,01:29.5,32,Snacks,56,"Fast delivery, great service!",5,No,No,2.3,Hyderabad,Negative,Low,No,Out of Stock,Correct
ORD000128,CUST5889,Blinkit,41:29.5,36,Fruits & Vegetables,619,Items missing from order.,2,No,Yes,4.7,Jaipur,Negative,Medium,Yes,Out of Stock,Correct
ORD003082,CUST5093,Swiggy Instamart,17:29.5,35,Personal Care,134,Quick and reliable!,5,No,No,3.9,Delhi,Negative,Low,No,In Stock,Correct
ORD004937,CUST5193,Blinkit,44:29.5,26,Grocery,385,Excellent experience!,5,No,No,4.4,Hyderabad,Neutral,Medium,No,Out of Stock,Incorrect
ORD002703,CUST4390,Blinkit,24:29.5,22,Dairy,619,Items missing from order.,2,No,Yes,1.3,Kolkata,Neutral,Low,Yes,Out of Stock,Correct
ORD003085,CUST2669,Swiggy Instamart,06:29.5,45,Fruits & Vegetables,208,Delivery person was rude.,2,Yes,Yes,1.9,Delhi,Neutral,Low,Yes,In Stock,Incorrect
ORD003086,CUST3290,Swiggy Instamart,17:29.5,27,Snacks,360,"Not fresh, disappointed.",2,No,Yes,3.8,Lucknow,Negative,Low,Yes,Out of Stock,Correct
ORD004247,CUST6985,Blinkit,33:29.5,24,Snacks,384,Items missing from order.,2,No,Yes,1.7,Mumbai,Positive,Medium,No,In Stock,Incorrect
ORD003088,CUST1195,Swiggy Instamart,38:29.5,40,Personal Care,1920,"Horrible experience, never ordering again.",1,No,Yes,1.2,Ahmedabad,Negative,High,Yes,Out of Stock,Incorrect
ORD003089,CUST2010,Swiggy Instamart,20:29.5,35,Personal Care,1234,Items missing from order.,2,No,Yes,2,Ahmedabad,Positive,High,No,In Stock,Incorrect
ORD003090,CUST4641,Swiggy Instamart,15:29.5,37,Beverages,604,"Horrible experience, never ordering again.",1,No,Yes,1.9,Ahmedabad,Neutral,Medium,Yes,Out of Stock,Incorrect
ORD003091,CUST3141,JioMart,02:29.5,13,Beverages,618,Items missing from order.,2,No,Yes,3,Bangalore,Negative,Medium,No,Out of Stock,Incorrect
ORD004275,CUST7793,Blinkit,16:29.5,34,Fruits & Vegetables,382,Items missing from order.,2,No,Yes,1.3,Ahmedabad,Positive,Medium,No,In Stock,Incorrect
ORD003093,CUST7563,JioMart,09:29.5,42,Beverages,478,Wrong item delivered.,1,Yes,Yes,4,Kolkata,Positive,Low,Yes,Out of Stock,Incorrect
ORD003094,CUST7098,Swiggy Instamart,53:29.5,52,Personal Care,860,"Very late delivery, not happy.",2,Yes,Yes,1.5,Mumbai,Negative,Medium,No,In Stock,Correct
ORD003095,CUST2376,JioMart,25:29.5,41,Fruits & Vegetables,405,Good quality products.,4,Yes,No,4.4,Chennai,Neutral,Low,No,Out of Stock,Incorrect
ORD003096,CUST5240,Swiggy Instamart,21:29.5,32,Beverages,687,"Very late delivery, not happy.",2,No,Yes,3.3,Ahmedabad,Positive,Medium,Yes,In Stock,Incorrect
ORD003097,CUST2228,JioMart,20:29.5,35,Dairy,319,Good quality products.,4,No,No,3,Bangalore,Neutral,Low,Yes,In Stock,Correct
ORD003098,CUST1357,Swiggy Instamart,05:29.5,37,Dairy,656,Excellent experience!,5,No,No,1.1,Hyderabad,Negative,Medium,Yes,In Stock,Incorrect
ORD003099,CUST2056,JioMart,19:29.5,9,Snacks,285,Excellent experience!,5,No,No,2.9,Jaipur,Negative,Low,Yes,Out of Stock,Correct
ORD003100,CUST4239,JioMart,11:29.5,18,Snacks,69,Packaging could be better.,3,No,No,2.6,Jaipur,Negative,Low,Yes,Out of Stock,Correct
ORD003101,CUST8265,JioMart,58:29.5,31,Dairy,715,Delivery person was rude.,2,No,Yes,3.8,Jaipur,Positive,Medium,Yes,Out of Stock,Incorrect
ORD004485,CUST2904,Blinkit,31:29.5,46,Snacks,382,Delivery person was rude.,2,Yes,Yes,3.5,Pune,Negative,Medium,No,Out of Stock,Incorrect
ORD003103,CUST2506,JioMart,26:29.5,26,Snacks,481,"Easy to order, loved it!",5,No,No,3.6,Pune,Positive,Low,No,In Stock,Incorrect
ORD002936,CUST8457,Blinkit,47:29.5,27,Personal Care,620,Packaging could be better.,3,No,No,1.8,Kolkata,Neutral,Low,No,Out of Stock,Correct
ORD003105,CUST3007,Swiggy Instamart,39:29.5,35,Personal Care,252,"Not fresh, disappointed.",2,No,Yes,1.5,Mumbai,Negative,Low,Yes,In Stock,Correct
ORD003106,CUST1699,JioMart,45:29.5,14,Beverages,222,Good quality products.,4,No,No,2.8,Ahmedabad,Positive,Low,Yes,Out of Stock,Correct
ORD003107,CUST8552,Swiggy Instamart,29:29.5,16,Fruits & Vegetables,62,"Very late delivery, not happy.",2,No,Yes,4.6,Hyderabad,Positive,Low,No,In Stock,Correct
ORD003108,CUST1829,Swiggy Instamart,27:29.5,25,Fruits & Vegetables,231,"Not fresh, disappointed.",2,No,Yes,1.8,Jaipur,Neutral,Low,No,Out of Stock,Incorrect
ORD003109,CUST3752,JioMart,01:29.5,35,Fruits & Vegetables,696,Very satisfied with the service.,5,No,No,3.1,Lucknow,Negative,Medium,No,In Stock,Correct
ORD003110,CUST8096,Blinkit,54:29.5,27,Fruits & Vegetables,325,"Not fresh, disappointed.",2,No,Yes,3.2,Jaipur,Negative,Low,No,Out of Stock,Correct
ORD003111,CUST7471,JioMart,52:29.5,24,Fruits & Vegetables,492,"Easy to order, loved it!",5,No,No,2.7,Ahmedabad,Neutral,Low,No,In Stock,Incorrect
ORD003112,CUST9128,Swiggy Instamart,50:29.5,44,Beverages,950,Good quality products.,4,Yes,No,4.7,Hyderabad,Neutral,Medium,No,Out of Stock,Correct
ORD003113,CUST1483,Swiggy Instamart,21:29.5,36,Snacks,374,Items missing from order.,2,No,Yes,1.9,Kolkata,Negative,Low,Yes,Out of Stock,Incorrect
ORD003114,CUST7270,JioMart,47:29.5,28,Dairy,754,Quick and reliable!,5,No,No,1.3,Bangalore,Negative,Medium,Yes,In Stock,Correct
ORD005000,CUST1003,Blinkit,00:29.5,24,Snacks,382,"Not fresh, disappointed.",2,No,Yes,4.5,Pune,Neutral,High,No,Out of Stock,Correct
ORD003668,CUST5190,Blinkit,30:29.5,52,Fruits & Vegetables,381,Good quality products.,4,Yes,No,4.1,Bangalore,Positive,Medium,Yes,Out of Stock,Correct
ORD003117,CUST6799,Swiggy Instamart,14:29.5,39,Personal Care,624,"Fast delivery, great service!",5,No,No,2.1,Chennai,Neutral,Medium,Yes,Out of Stock,Incorrect
ORD003118,CUST4517,Swiggy Instamart,54:29.5,20,Beverages,469,Quick and reliable!,5,No,No,1.9,Mumbai,Negative,Low,No,Out of Stock,Incorrect
ORD000115,CUST5371,Blinkit,04:29.5,52,Grocery,623,"Fast delivery, great service!",5,Yes,No,1.2,Mumbai,Positive,Low,No,In Stock,Correct
ORD003120,CUST5505,JioMart,44:29.5,21,Snacks,499,Good quality products.,4,No,No,5,Mumbai,Neutral,Low,No,Out of Stock,Incorrect
ORD003121,CUST5585,Swiggy Instamart,48:29.5,35,Fruits & Vegetables,700,Quick and reliable!,5,No,No,4.4,Delhi,Negative,Medium,Yes,In Stock,Correct
ORD001013,CUST9837,Blinkit,27:29.5,42,Snacks,379,Good quality products.,4,Yes,No,1.5,Lucknow,Positive,Low,No,Out of Stock,Incorrect
ORD003123,CUST3435,Swiggy Instamart,38:29.5,28,Dairy,523,Delivery person was rude.,2,No,Yes,4.9,Delhi,Negative,Medium,Yes,Out of Stock,Incorrect
ORD003124,CUST1567,JioMart,19:29.5,32,Personal Care,1304,Items missing from order.,2,No,Yes,2,Mumbai,Negative,High,Yes,Out of Stock,Incorrect
ORD001795,CUST7293,Blinkit,08:29.5,39,Fruits & Vegetables,379,"Easy to order, loved it!",5,No,No,1.1,Mumbai,Negative,Low,Yes,Out of Stock,Incorrect
ORD003126,CUST5835,Swiggy Instamart,14:29.5,42,Snacks,194,"Easy to order, loved it!",5,Yes,No,4.4,Hyderabad,Negative,Low,No,Out of Stock,Correct
ORD003127,CUST9173,JioMart,48:29.5,24,Personal Care,985,Good quality products.,4,No,No,3.2,Delhi,Positive,Medium,No,Out of Stock,Incorrect
ORD003128,CUST7750,Swiggy Instamart,57:29.5,15,Personal Care,1092,Very satisfied with the service.,5,No,No,1.3,Pune,Neutral,High,No,Out of Stock,Incorrect
ORD003129,CUST8848,JioMart,22:29.5,46,Personal Care,902,Quick and reliable!,5,Yes,No,1.9,Kolkata,Positive,Medium,Yes,In Stock,Incorrect
ORD003130,CUST1999,JioMart,33:29.5,25,Fruits & Vegetables,73,"Fast delivery, great service!",5,No,No,2.5,Jaipur,Positive,Low,Yes,Out of Stock,Correct
ORD001943,CUST6654,Blinkit,24:29.5,17,Beverages,626,"Easy to order, loved it!",5,No,No,2.8,Mumbai,Positive,Medium,Yes,Out of Stock,Incorrect
ORD003132,CUST5583,JioMart,01:29.5,34,Fruits & Vegetables,180,Delivery person was rude.,2,No,Yes,2.6,Hyderabad,Neutral,Low,Yes,Out of Stock,Incorrect
ORD003133,CUST7275,Swiggy Instamart,48:29.5,44,Beverages,225,Excellent experience!,5,Yes,No,3.8,Kolkata,Negative,Low,Yes,In Stock,Correct
ORD003134,CUST3248,JioMart,23:29.5,23,Snacks,446,"Fast delivery, great service!",5,No,No,2.3,Pune,Negative,Low,No,In Stock,Incorrect
ORD003135,CUST7868,JioMart,05:29.5,38,Beverages,952,"Easy to order, loved it!",5,No,No,3.5,Kolkata,Neutral,Medium,No,In Stock,Correct
ORD002976,CUST7568,Blinkit,53:29.5,32,Beverages,379,Quick and reliable!,5,No,No,1.9,Lucknow,Neutral,Low,No,In Stock,Correct
ORD003137,CUST9614,JioMart,52:29.5,23,Snacks,306,Quick and reliable!,5,No,No,4.8,Mumbai,Negative,Low,Yes,Out of Stock,Incorrect
ORD003138,CUST5082,JioMart,17:29.5,46,Beverages,287,Quick and reliable!,5,Yes,No,2.3,Kolkata,Negative,Low,No,In Stock,Correct
ORD003139,CUST9907,Swiggy Instamart,34:29.5,22,Grocery,593,Items missing from order.,2,No,Yes,4.8,Ahmedabad,Positive,Medium,No,Out of Stock,Correct
ORD003140,CUST1319,Blinkit,26:29.5,22,Fruits & Vegetables,292,Delivery person was rude.,2,No,Yes,3.9,Hyderabad,Neutral,Low,No,In Stock,Incorrect
ORD000096,CUST4593,Blinkit,13:29.5,20,Grocery,378,Packaging could be better.,3,No,No,4.3,Delhi,Positive,Low,Yes,Out of Stock,Correct
ORD002785,CUST6005,Blinkit,38:29.5,27,Snacks,378,Items missing from order.,2,No,Yes,3,Bangalore,Positive,Low,Yes,Out of Stock,Incorrect
ORD003143,CUST8859,JioMart,33:29.5,31,Dairy,758,"Not fresh, disappointed.",2,No,Yes,4.1,Kolkata,Neutral,Medium,No,Out of Stock,Correct
ORD002771,CUST8009,Blinkit,37:29.5,31,Dairy,626,"Easy to order, loved it!",5,No,No,4.1,Bangalore,Neutral,Low,No,Out of Stock,Incorrect
ORD003145,CUST8940,JioMart,17:29.5,33,Grocery,742,Excellent experience!,5,No,No,2.9,Pune,Positive,Medium,Yes,Out of Stock,Incorrect
ORD003146,CUST6636,JioMart,03:29.5,14,Snacks,447,Quick and reliable!,5,No,No,1.4,Kolkata,Neutral,Low,Yes,In Stock,Correct
ORD003147,CUST9231,Swiggy Instamart,24:29.5,29,Dairy,726,"Not fresh, disappointed.",2,No,Yes,2.2,Hyderabad,Neutral,Medium,Yes,Out of Stock,Incorrect
ORD003148,CUST6269,Swiggy Instamart,49:29.5,15,Beverages,749,Very satisfied with the service.,5,No,No,3.4,Kolkata,Positive,Medium,Yes,Out of Stock,Correct
ORD003149,CUST7363,Swiggy Instamart,10:29.5,25,Snacks,484,"Horrible experience, never ordering again.",1,No,Yes,1.3,Bangalore,Positive,Low,Yes,In Stock,Incorrect
ORD003150,CUST5430,Swiggy Instamart,14:29.5,27,Personal Care,848,Very satisfied with the service.,5,No,No,3.3,Pune,Neutral,Medium,No,Out of Stock,Correct
ORD003151,CUST3946,Swiggy Instamart,09:29.5,29,Personal Care,747,Quick and reliable!,5,No,No,4.5,Bangalore,Positive,Medium,Yes,Out of Stock,Correct
ORD003152,CUST1427,JioMart,09:29.5,33,Grocery,1392,Quick and reliable!,5,No,No,4.6,Mumbai,Negative,High,No,Out of Stock,Correct
ORD003153,CUST6224,JioMart,54:29.5,17,Snacks,261,"Fast delivery, great service!",5,No,No,2.3,Jaipur,Negative,Low,Yes,Out of Stock,Correct
ORD003154,CUST4588,Blinkit,21:29.5,25,Grocery,1260,"Fast delivery, great service!",5,No,No,3.1,Mumbai,Negative,High,No,Out of Stock,Correct
ORD003155,CUST1480,JioMart,31:29.5,52,Snacks,304,Very satisfied with the service.,5,Yes,No,2.3,Delhi,Neutral,Low,Yes,In Stock,Incorrect
ORD003156,CUST5602,JioMart,32:29.5,29,Snacks,439,Good quality products.,4,No,No,3.6,Lucknow,Neutral,Low,Yes,In Stock,Incorrect
ORD003157,CUST1959,Swiggy Instamart,39:29.5,28,Dairy,240,Very satisfied with the service.,5,No,No,5,Chennai,Negative,Low,Yes,Out of Stock,Incorrect
ORD003158,CUST8728,JioMart,59:29.5,10,Fruits & Vegetables,73,Packaging could be better.,3,No,No,2.8,Mumbai,Neutral,Low,Yes,In Stock,Incorrect
ORD003159,CUST9674,Swiggy Instamart,58:29.5,31,Beverages,793,"Horrible experience, never ordering again.",1,No,Yes,4.8,Lucknow,Positive,Medium,Yes,Out of Stock,Incorrect
ORD000349,CUST6794,Blinkit,13:29.5,34,Beverages,377,"Easy to order, loved it!",5,No,No,3.8,Chennai,Neutral,Medium,No,Out of Stock,Incorrect
ORD003161,CUST4813,Blinkit,11:29.5,5,Fruits & Vegetables,539,Excellent experience!,5,No,No,2.6,Lucknow,Positive,Medium,Yes,In Stock,Correct
ORD003162,CUST3615,JioMart,57:29.5,34,Fruits & Vegetables,50,Quick and reliable!,5,No,No,1.4,Pune,Positive,Low,No,In Stock,Incorrect
ORD001262,CUST4612,Blinkit,30:29.5,36,Dairy,377,Wrong item delivered.,1,No,Yes,1.5,Lucknow,Neutral,Medium,Yes,In Stock,Incorrect
ORD003164,CUST5060,JioMart,49:29.5,13,Personal Care,988,Quick and reliable!,5,No,No,2.2,Delhi,Neutral,Medium,No,In Stock,Correct
ORD003805,CUST2226,Blinkit,46:29.5,32,Beverages,626,Wrong item delivered.,1,No,Yes,2.7,Lucknow,Neutral,High,Yes,Out of Stock,Correct
ORD003166,CUST5366,Swiggy Instamart,56:29.5,22,Snacks,169,"Very late delivery, not happy.",2,No,Yes,1.7,Kolkata,Neutral,Low,Yes,Out of Stock,Correct
ORD003167,CUST9743,Swiggy Instamart,06:29.5,49,Snacks,258,Excellent experience!,5,Yes,No,3.2,Kolkata,Positive,Low,Yes,In Stock,Correct
ORD003168,CUST1916,Swiggy Instamart,44:29.5,32,Dairy,490,Excellent experience!,5,No,No,1.5,Mumbai,Negative,Low,No,Out of Stock,Correct
ORD003169,CUST4594,Swiggy Instamart,10:29.5,35,Personal Care,1252,"Horrible experience, never ordering again.",1,No,Yes,3.8,Pune,Neutral,High,No,In Stock,Correct
ORD003170,CUST7363,JioMart,12:29.5,42,Snacks,238,"Easy to order, loved it!",5,Yes,No,3.3,Pune,Positive,Low,Yes,In Stock,Incorrect
ORD003171,CUST6813,Blinkit,40:29.5,45,Personal Care,1541,Very satisfied with the service.,5,Yes,No,1.5,Bangalore,Negative,High,Yes,In Stock,Incorrect
ORD003172,CUST3846,JioMart,40:29.5,31,Snacks,257,Quick and reliable!,5,No,No,3.3,Kolkata,Neutral,Low,Yes,In Stock,Correct
ORD003173,CUST3885,Swiggy Instamart,28:29.5,34,Personal Care,1822,Wrong item delivered.,1,No,Yes,4.3,Jaipur,Positive,High,Yes,Out of Stock,Incorrect
ORD003174,CUST4875,JioMart,57:29.5,30,Beverages,170,Items missing from order.,2,No,Yes,4.9,Jaipur,Negative,Low,Yes,In Stock,Incorrect
ORD000258,CUST9320,Blinkit,28:29.5,33,Dairy,627,Quick and reliable!,5,No,No,1.2,Pune,Neutral,Low,Yes,In Stock,Correct
ORD003176,CUST6878,JioMart,46:29.5,32,Snacks,185,"Very late delivery, not happy.",2,No,Yes,3,Bangalore,Neutral,Low,No,In Stock,Correct
ORD002052,CUST6095,Blinkit,39:29.5,20,Fruits & Vegetables,377,"Not fresh, disappointed.",2,No,Yes,2.5,Jaipur,Positive,High,Yes,Out of Stock,Incorrect
ORD003178,CUST6761,JioMart,01:29.5,5,Snacks,324,Delivery person was rude.,2,No,Yes,1.6,Jaipur,Negative,Low,Yes,In Stock,Correct
ORD002557,CUST6110,Blinkit,32:29.5,35,Dairy,629,Packaging could be better.,3,No,No,1.1,Delhi,Negative,High,Yes,In Stock,Incorrect
ORD004117,CUST9800,Blinkit,19:29.5,31,Snacks,376,Packaging could be better.,3,No,No,2.1,Ahmedabad,Positive,Medium,No,In Stock,Correct
ORD003181,CUST9064,Swiggy Instamart,08:29.5,39,Personal Care,1650,"Fast delivery, great service!",5,No,No,1,Mumbai,Neutral,High,No,In Stock,Incorrect
ORD004267,CUST5600,Blinkit,33:29.5,52,Beverages,374,Wrong item delivered.,1,Yes,Yes,2.6,Chennai,Neutral,High,Yes,Out of Stock,Incorrect
ORD003183,CUST6063,Swiggy Instamart,22:29.5,22,Beverages,389,"Very late delivery, not happy.",2,No,Yes,3.9,Hyderabad,Neutral,Low,Yes,Out of Stock,Incorrect
ORD003184,CUST3876,Swiggy Instamart,11:29.5,16,Dairy,186,"Easy to order, loved it!",5,No,No,3.1,Mumbai,Positive,Low,No,Out of Stock,Correct
ORD003185,CUST9035,Swiggy Instamart,52:29.5,27,Beverages,211,"Very late delivery, not happy.",2,No,Yes,4.2,Lucknow,Positive,Low,Yes,Out of Stock,Correct
ORD003186,CUST1621,JioMart,13:29.5,31,Dairy,291,"Very late delivery, not happy.",2,No,Yes,4,Pune,Positive,Low,No,In Stock,Correct
ORD003187,CUST2478,JioMart,02:29.5,35,Fruits & Vegetables,248,"Fast delivery, great service!",5,No,No,2.5,Jaipur,Neutral,Low,No,In Stock,Incorrect
ORD003188,CUST1920,JioMart,30:29.5,38,Snacks,252,Quick and reliable!,5,No,No,2.4,Hyderabad,Positive,Low,No,Out of Stock,Incorrect
ORD003189,CUST4811,JioMart,02:29.5,15,Snacks,70,Wrong item delivered.,1,No,Yes,3.9,Jaipur,Positive,Low,Yes,Out of Stock,Incorrect
ORD000952,CUST3785,Blinkit,15:29.5,13,Fruits & Vegetables,631,Delivery person was rude.,2,No,Yes,3.2,Hyderabad,Positive,Low,Yes,Out of Stock,Incorrect
ORD004762,CUST4080,Blinkit,50:29.5,7,Fruits & Vegetables,631,Excellent experience!,5,No,No,3.6,Delhi,Positive,Medium,Yes,Out of Stock,Correct
ORD003192,CUST9625,JioMart,28:29.5,27,Beverages,708,"Very late delivery, not happy.",2,No,Yes,4,Ahmedabad,Positive,Medium,No,Out of Stock,Correct
ORD002464,CUST4203,Blinkit,26:29.5,32,Snacks,373,Excellent experience!,5,No,No,1.6,Delhi,Neutral,Medium,Yes,In Stock,Incorrect
ORD003194,CUST1011,Blinkit,07:29.5,47,Personal Care,1369,"Fast delivery, great service!",5,Yes,No,1.1,Jaipur,Negative,High,Yes,In Stock,Correct
ORD003195,CUST6435,Swiggy Instamart,16:29.5,27,Personal Care,1836,"Horrible experience, never ordering again.",1,No,Yes,1.9,Bangalore,Negative,High,No,Out of Stock,Correct
ORD003196,CUST4300,Swiggy Instamart,24:29.5,31,Snacks,360,"Horrible experience, never ordering again.",1,No,Yes,3.7,Lucknow,Negative,Low,No,In Stock,Correct
